blue,green,red,ndwi,brightness,label,source_file
0.15204129,0.04697224,0.06944179,-0.19301243,0.08948511,0,GSL_2006_04.tif
0.24546547,0.13910544,0.1800048,-0.12816648,0.1881919,0,GSL_2006_04.tif
0.24854502,0.1449845,0.18435666,-0.11954788,0.19262874,0,GSL_2006_04.tif
1.0,1.0,1.0,0.0,1.0,0,GSL_2006_04.tif
0.75369304,0.7668206,0.7870673,-0.013029687,0.76919365,0,GSL_2006_04.tif
0.7166002,0.6998414,0.71993667,-0.014153814,0.7121261,0,GSL_2006_04.tif
0.3066064,0.21637303,0.2703166,-0.110837504,0.264432,0,GSL_2006_04.tif
0.27795634,0.1904212,0.25825205,-0.15118064,0.24220987,0,GSL_2006_04.tif
0.20615812,0.07628354,0.10244696,-0.14638396,0.1282962,0,GSL_2006_04.tif
0.27892518,0.16077396,0.15820242,0.008061819,0.19930053,0,GSL_2006_04.tif
0.29401144,0.18235849,0.23731142,-0.13094291,0.23789378,0,GSL_2006_04.tif
0.29401144,0.19361268,0.2559253,-0.13861449,0.24784982,0,GSL_2006_04.tif
0.26536137,0.17009646,0.23438147,-0.1589329,0.22327976,0,GSL_2006_04.tif
0.21055251,0.0845982,0.10305019,-0.09833226,0.13273363,0,GSL_2006_04.tif
0.28065526,0.14452258,0.1404934,0.014136647,0.18855707,0,GSL_2006_04.tif
0.25844106,0.112145774,0.13476272,-0.09160015,0.16844983,0,GSL_2006_04.tif
0.2908973,0.15959816,0.15329044,0.020159574,0.20126195,0,GSL_2006_04.tif
0.2771259,0.16463734,0.16509646,-0.0013923907,0.20228656,0,GSL_2006_04.tif
0.29193535,0.15439099,0.14889549,0.018119782,0.19840729,0,GSL_2006_04.tif
0.29345784,0.14154105,0.14811991,-0.022712206,0.19437294,0,GSL_2006_04.tif
0.25158995,0.112145774,0.13252217,-0.08328148,0.1654193,0,GSL_2006_04.tif
0.24913324,0.11138989,0.11942351,-0.034805533,0.15998222,0,GSL_2006_04.tif
0.24338938,0.103411175,0.11084905,-0.03471406,0.15254986,0,GSL_2006_04.tif
0.30037552,0.30230507,0.23972109,0.11546282,0.28080055,0,GSL_2001_11.tif
